shot_value,field_goal_percentage,lag1,home_crowd,score_diff,game_num,shot_outcome_numeric
1,0.4721,1.0,1,7,8,1
1,0.4928,1.0,1,6,8,1
1,0.4928,1.0,1,7,8,1
3,0.5877,1.0,1,7,8,1
2,0.5877,1.0,1,7,8,0
3,0.4721,1.0,1,10,8,1
3,0.5877,-1.0,1,13,8,1
2,0.4721,1.0,1,12,8,1
3,0.4721,1.0,1,9,8,0
2,0.4721,-1.0,1,8,8,1
3,0.5337,1.0,1,8,8,0
3,0.5337,-1.0,1,8,8,0
2,0.5877,1.0,1,10,8,1
2,0.5877,1.0,1,12,8,1
1,0.5877,1.0,1,13,8,1
2,0.5794,1.0,1,13,8,0
2,0.5535,0.0,1,15,8,1
3,0.5056,-1.0,1,13,8,0
2,0.5056,-1.0,1,13,8,1
1,0.5056,1.0,1,14,8,1
2,0.4721,1.0,1,11,8,0
1,0.5535,1.0,1,9,8,1
1,0.5535,1.0,1,10,8,1
3,0.4721,-1.0,1,10,8,0
1,0.5877,1.0,1,11,8,1
1,0.5877,1.0,1,12,8,1
2,0.4721,-1.0,1,10,8,1
2,0.4721,1.0,1,10,8,0
2,0.5794,-1.0,1,10,8,1
1,0.4211,-1.0,1,11,8,1
1,0.4211,1.0,1,12,8,1
3,0.5535,1.0,1,15,8,1
3,0.5337,-1.0,1,15,8,0
3,0.5337,-1.0,1,18,8,1
3,0.4928,1.0,1,18,8,0
3,0.5337,1.0,1,21,8,1
2,0.5337,1.0,1,20,8,1
1,0.5337,1.0,1,21,8,1
1,0.5337,1.0,1,22,8,1
2,0.5056,1.0,1,24,8,1
1,0.5337,1.0,1,22,8,1
1,0.5337,1.0,1,23,8,1
1,0.5877,1.0,1,22,8,1
1,0.5877,1.0,1,23,8,1
3,0.5337,1.0,1,20,8,0
3,0.4211,1.0,1,18,8,0
2,0.5056,1.0,1,18,8,1
1,0.5535,1.0,1,17,8,1
1,0.5535,1.0,1,18,8,1
2,0.4211,-1.0,1,18,8,0
2,0.5535,1.0,1,20,8,1
3,0.4211,-1.0,1,21,8,1
1,0.5794,0.0,0,3,9,0
1,0.5794,-1.0,0,2,9,1
3,0.4721,0.0,0,4,9,1
2,0.5877,0.0,0,4,9,0
2,0.4721,1.0,0,4,9,0
3,0.5056,0.0,0,4,9,0
2,0.5056,-1.0,0,4,9,0
3,0.4721,-1.0,0,4,9,0
3,0.5337,0.0,0,6,9,0
3,0.4928,0.0,0,8,9,0
3,0.4721,-1.0,0,8,9,0
2,0.5535,0.0,0,8,9,0
3,0.5056,-1.0,0,5,9,1
2,0.5794,1.0,0,5,9,0
3,0.5794,-1.0,0,7,9,0
2,0.5877,-1.0,0,5,9,1
2,0.5877,1.0,0,7,9,0
2,0.4721,-1.0,0,9,9,0
2,0.5,0.0,0,9,9,0
3,0.5535,-1.0,0,11,9,0
3,0.5877,-1.0,0,11,9,0
3,0.4721,-1.0,0,11,9,0
2,0.5794,-1.0,0,13,9,0
3,0.5337,-1.0,0,13,9,1
3,0.4928,-1.0,0,13,9,0
3,0.5337,1.0,0,10,9,1
1,0.5794,-1.0,0,10,9,0
2,0.5794,-1.0,0,8,9,1
2,0.5794,1.0,0,8,9,0
2,0.5794,-1.0,0,8,9,0
2,0.4721,-1.0,0,8,9,1
2,0.5877,-1.0,0,8,9,0
2,0.4721,1.0,0,10,9,0
2,0.5794,-1.0,0,10,9,0
3,0.5056,1.0,0,12,9,0
3,0.5056,-1.0,0,9,9,1
2,0.4721,-1.0,0,11,9,0
3,0.5337,1.0,0,13,9,0
3,0.5056,1.0,0,13,9,0
3,0.5337,-1.0,0,15,9,0
3,0.5337,-1.0,0,18,9,0
2,0.5877,-1.0,0,18,9,0
3,0.4721,-1.0,0,15,9,1
3,0.5337,-1.0,0,17,9,0
1,0.5794,-1.0,0,19,9,1
1,0.5794,1.0,0,18,9,1
2,0.5535,-1.0,0,20,9,0
3,0.5535,-1.0,0,20,9,0
2,0.4721,1.0,0,18,9,1
2,0.4721,1.0,0,18,9,0
2,0.5535,-1.0,0,18,9,0
3,0.5056,-1.0,0,21,9,0
2,0.5535,-1.0,0,19,9,1
3,0.4721,-1.0,0,21,9,0
2,0.5877,-1.0,0,21,9,0
2,0.4211,0.0,0,21,9,0
2,0.4721,-1.0,0,19,9,1
1,0.4721,1.0,0,18,9,1
1,0.4721,1.0,0,20,9,1
1,0.4721,1.0,0,19,9,1
3,0.4928,-1.0,0,21,9,0
3,0.4211,-1.0,0,21,9,0
1,0.5056,-1.0,0,21,9,0
1,0.5056,-1.0,0,21,9,0
3,0.5337,0.0,0,2,10,0
2,0.5794,0.0,0,4,10,0
3,0.5535,0.0,0,1,10,1
2,0.5877,0.0,0,-1,10,1
1,0.5794,-1.0,0,-1,10,0
1,0.5794,-1.0,0,-2,10,1
2,0.5337,-1.0,0,-4,10,1
2,0.4721,0.0,0,-4,10,0
3,0.5056,0.0,0,-2,10,0
1,0.5535,1.0,0,-1,10,1
1,0.5535,1.0,0,-2,10,1
2,0.5877,1.0,0,-1,10,1
3,0.5794,1.0,0,-2,10,1
2,0.4721,-1.0,0,-1,10,1
2,0.5056,-1.0,0,-1,10,0
3,0.5337,1.0,0,0,10,1
1,0.5877,1.0,0,0,10,0
1,0.5877,-1.0,0,-1,10,1
2,0.4721,1.0,0,-1,10,0
3,0.5535,1.0,0,1,10,0
2,0.5337,1.0,0,1,10,0
2,0.5337,-1.0,0,1,10,0
2,0.5337,-1.0,0,2,10,1
1,0.5337,1.0,0,1,10,1
3,0.5337,1.0,0,3,10,0
2,0.5056,-1.0,0,6,10,0
2,0.5056,-1.0,0,4,10,1
3,0.5337,-1.0,0,6,10,0
2,0.5794,1.0,0,7,10,1
1,0.5794,1.0,0,8,10,1
1,0.5794,1.0,0,7,10,1
2,0.5877,1.0,0,7,10,0
2,0.5535,-1.0,0,7,10,0
3,0.5337,-1.0,0,7,10,0
3,0.5337,-1.0,0,9,10,0
3,0.5337,-1.0,0,9,10,0
2,0.5535,-1.0,0,10,10,1
1,0.5535,1.0,0,9,10,1
3,0.5794,1.0,0,9,10,1
2,0.5337,-1.0,0,7,10,1
2,0.5337,1.0,0,5,10,1
2,0.5535,1.0,0,5,10,0
2,0.5794,1.0,0,8,10,0
2,0.5794,-1.0,0,8,10,0
3,0.5535,-1.0,0,8,10,0
2,0.4721,-1.0,0,8,10,0
3,0.4721,-1.0,0,8,10,0
2,0.4721,-1.0,0,8,10,1
2,0.5794,-1.0,0,8,10,1
2,0.5794,1.0,0,8,10,0
2,0.5794,-1.0,0,8,10,0
2,0.5056,1.0,0,9,10,0
2,0.4721,1.0,0,7,10,1
2,0.5337,1.0,0,7,10,1
2,0.5056,-1.0,0,5,10,1
2,0.4721,1.0,0,6,10,0
2,0.5056,1.0,0,4,10,1
2,0.5794,-1.0,0,4,10,0
3,0.5337,1.0,0,4,10,0
3,0.5056,1.0,0,4,10,0
2,0.5794,-1.0,0,2,10,1
2,0.5794,1.0,0,2,10,0
3,0.5794,-1.0,0,4,10,0
3,0.4721,-1.0,0,6,10,0
1,0.5535,-1.0,0,7,10,1
1,0.5535,1.0,0,7,10,0
3,0.5535,-1.0,0,11,10,0
1,0.5337,-1.0,0,13,10,1
1,0.5337,1.0,0,12,10,1
2,0.5337,1.0,0,12,10,0
2,0.5337,-1.0,0,12,10,0
1,0.5535,-1.0,0,13,10,1
1,0.5535,1.0,0,12,10,1
3,0.5535,1.0,0,12,10,0
3,0.4721,-1.0,0,14,10,0
2,0.5535,-1.0,0,18,10,0
3,0.5877,-1.0,0,20,10,0
3,0.5877,-1.0,0,20,10,0
2,0.3333,0.0,0,20,10,0
2,0.4721,0.0,1,0,11,0
2,0.5794,0.0,1,-3,11,0
2,0.5794,-1.0,1,-1,11,1
2,0.5794,1.0,1,-1,11,1
2,0.4721,-1.0,1,-1,11,0
3,0.5337,0.0,1,-1,11,0
2,0.5337,-1.0,1,-1,11,1
3,0.4721,-1.0,1,2,11,1
3,0.5535,0.0,1,-1,11,0
3,0.4721,1.0,1,-4,11,0
1,0.5794,1.0,1,-4,11,0
1,0.5794,-1.0,1,-3,11,1
2,0.5056,0.0,1,-1,11,1
2,0.4721,-1.0,1,-1,11,1
2,0.4928,0.0,1,-4,11,0
2,0.5337,1.0,1,-5,11,1
2,0.5056,1.0,1,-5,11,0
3,0.5337,1.0,1,-5,11,0
2,0.5535,-1.0,1,-7,11,1
1,0.5794,1.0,1,-8,11,1
1,0.5794,1.0,1,-7,11,1
3,0.5535,1.0,1,-7,11,0
3,0.4721,1.0,1,-7,11,0
2,0.5337,-1.0,1,-8,11,1
2,0.5794,1.0,1,-6,11,1
2,0.5337,1.0,1,-4,11,1
2,0.4721,-1.0,1,-6,11,0
3,0.5056,-1.0,1,-8,11,0
3,0.5535,-1.0,1,-10,11,0
2,0.5535,-1.0,1,-8,11,1
2,0.4721,-1.0,1,-10,11,0
3,0.5877,0.0,1,-10,11,0
2,0.5056,-1.0,1,-8,11,1
3,0.5337,1.0,1,-8,11,0
2,0.5535,1.0,1,-8,11,0
1,0.5535,-1.0,1,-8,11,0
1,0.5535,-1.0,1,-7,11,1
3,0.5337,-1.0,1,-7,11,0
3,0.5056,1.0,1,-8,11,0
3,0.4721,-1.0,1,-5,11,1
1,0.4721,1.0,1,-5,11,0
2,0.5056,-1.0,1,-5,11,0
3,0.4721,-1.0,1,-5,11,0
3,0.5056,-1.0,1,-2,11,1
2,0.4721,-1.0,1,-2,11,0
3,0.4721,-1.0,1,-1,11,1
2,0.5794,1.0,1,1,11,1
3,0.5877,-1.0,1,1,11,0
2,0.4721,1.0,1,1,11,0
2,0.5337,-1.0,1,1,11,1
3,0.5535,1.0,1,1,11,0
2,0.5337,1.0,1,1,11,1
2,0.5056,1.0,1,3,11,1
2,0.5794,1.0,1,1,11,0
1,0.5877,-1.0,1,-1,11,0
1,0.5877,-1.0,1,0,11,1
2,0.5877,1.0,1,-2,11,0
2,0.4721,-1.0,1,0,11,1
3,0.5056,1.0,1,3,11,1
3,0.5337,1.0,1,6,11,1
1,0.5056,1.0,1,3,11,1
1,0.5056,1.0,1,4,11,1
2,0.4721,1.0,1,6,11,1
2,0.5794,-1.0,1,8,11,1
2,0.4721,1.0,1,10,11,1
1,0.5535,-1.0,1,10,11,0
1,0.4721,1.0,1,10,11,0
2,0.5794,1.0,1,10,11,1
1,0.5056,1.0,1,10,11,1
1,0.5056,1.0,1,11,11,1
1,0.4928,-1.0,1,12,11,1
1,0.4928,1.0,1,13,11,1
2,0.5535,0.0,0,0,12,0
2,0.5877,0.0,0,-2,12,1
3,0.5337,0.0,0,-5,12,1
2,0.5877,1.0,0,-7,12,1
3,0.4721,0.0,0,-5,12,0
1,0.5794,0.0,0,-5,12,0
1,0.5794,-1.0,0,-6,12,1
3,0.3043,0.0,0,-9,12,1
3,0.3043,1.0,0,-9,12,0
2,0.5877,1.0,0,-9,12,0
3,0.3043,-1.0,0,-5,12,0
3,0.5337,1.0,0,-3,12,0
2,0.5337,-1.0,0,-5,12,1
2,0.5535,-1.0,0,-5,12,0
3,0.5337,1.0,0,-6,12,1
1,0.5535,-1.0,0,-5,12,1
1,0.5535,1.0,0,-6,12,1
2,0.5535,1.0,0,-4,12,0
1,0.4721,-1.0,0,1,12,1
1,0.4721,1.0,0,0,12,1
3,0.3043,-1.0,0,3,12,0
2,0.4721,1.0,0,3,12,1
2,0.5535,-1.0,0,1,12,1
3,0.4721,1.0,0,1,12,1
3,0.3043,-1.0,0,1,12,0
2,0.5535,1.0,0,1,12,0
2,0.5535,-1.0,0,1,12,0
3,0.4928,0.0,0,1,12,0
2,0.5794,1.0,0,-1,12,1
2,0.4721,1.0,0,-1,12,0
2,0.4721,-1.0,0,-3,12,1
1,0.5337,1.0,0,-4,12,1
1,0.5337,1.0,0,-5,12,1
2,0.4721,1.0,0,-2,12,1
3,0.5337,1.0,0,0,12,0
3,0.4721,1.0,0,0,12,0
1,0.5794,1.0,0,-1,12,1
1,0.5794,1.0,0,-1,12,0
2,0.5535,-1.0,0,-1,12,1
2,0.5877,-1.0,0,-1,12,1
1,0.5877,1.0,0,-2,12,1
3,0.5337,-1.0,0,-5,12,1
2,0.5535,1.0,0,-3,12,0
2,0.5877,1.0,0,-5,12,1
3,0.5337,1.0,0,-3,12,0
3,0.4928,-1.0,0,-3,12,0
2,0.5535,-1.0,0,-3,12,0
2,0.5794,-1.0,0,-3,12,0
1,0.5535,-1.0,0,-1,12,0
1,0.5535,-1.0,0,-2,12,1
2,0.5535,1.0,0,-4,12,1
2,0.5337,-1.0,0,-4,12,0
3,0.5337,-1.0,0,-7,12,1
1,0.3043,-1.0,0,-8,12,1
1,0.3043,1.0,0,-9,12,1
2,0.5877,1.0,0,-9,12,0
3,0.4211,0.0,0,-9,12,0
2,0.5877,-1.0,0,-9,12,0
3,0.4721,-1.0,0,-6,12,0
1,0.5877,-1.0,0,-4,12,1
1,0.5877,1.0,0,-4,12,0
2,0.5877,-1.0,0,-3,12,1
1,0.5877,1.0,0,-4,12,1
2,0.5337,1.0,0,-6,12,1
2,0.5794,-1.0,0,-1,12,0
3,0.5337,1.0,0,1,12,0
2,0.4721,-1.0,0,-1,12,1
2,0.5337,-1.0,0,-1,12,0
1,0.5877,1.0,0,-2,12,1
1,0.5877,1.0,0,-3,12,1
1,0.5337,-1.0,0,-4,12,1
1,0.5337,1.0,0,-4,12,0
1,0.5337,-1.0,0,-4,12,1
1,0.5337,1.0,0,-5,12,1
1,0.5877,1.0,0,-3,12,1
1,0.5877,1.0,0,-4,12,1
1,0.5535,1.0,0,-3,12,1
1,0.5535,1.0,0,-4,12,1
1,0.3043,1.0,0,-5,12,1
1,0.3043,1.0,0,-6,12,1
3,0.5535,0.0,1,0,13,0
2,0.5877,0.0,1,2,13,1
2,0.5794,0.0,1,2,13,0
1,0.4721,0.0,1,3,13,1
1,0.4721,1.0,1,4,13,1
2,0.5535,-1.0,1,1,13,0
3,0.5877,1.0,1,4,13,1
3,0.5337,0.0,1,1,13,0
2,0.4721,1.0,1,3,13,1
2,0.4211,0.0,1,0,13,0
3,0.4721,1.0,1,1,13,1
3,0.4721,1.0,1,1,13,0
2,0.5535,-1.0,1,1,13,1
2,0.5794,-1.0,1,3,13,1
2,0.5535,1.0,1,3,13,1
1,0.5535,1.0,1,2,13,1
1,0.5535,1.0,1,3,13,1
2,0.3043,0.0,1,3,13,0
3,0.4721,-1.0,1,3,13,0
1,0.5535,1.0,1,4,13,1
1,0.5535,1.0,1,4,13,0
2,0.4721,-1.0,1,4,13,0
1,0.4721,-1.0,1,5,13,1
1,0.4721,1.0,1,6,13,1
2,0.4721,1.0,1,5,13,1
2,0.5535,-1.0,1,7,13,1
2,0.5877,1.0,1,7,13,0
2,0.4721,1.0,1,7,13,0
2,0.4721,-1.0,1,7,13,0
2,0.4721,-1.0,1,7,13,0
3,0.3043,-1.0,1,7,13,0
2,0.5877,-1.0,1,9,13,1
1,0.5877,1.0,1,10,13,1
1,0.5877,1.0,1,11,13,1
1,0.5877,1.0,1,12,13,1
2,0.4721,-1.0,1,14,13,1
3,0.4721,1.0,1,12,13,0
2,0.5794,1.0,1,14,13,1
2,0.4721,-1.0,1,14,13,0
3,0.5337,-1.0,1,14,13,0
3,0.4721,-1.0,1,17,13,1
2,0.4721,1.0,1,19,13,1
2,0.4721,1.0,1,21,13,1
3,0.3043,-1.0,1,24,13,1
2,0.4721,1.0,1,24,13,1
3,0.3043,1.0,1,22,13,0
3,0.3043,-1.0,1,20,13,0
2,0.5535,1.0,1,20,13,0
3,0.5794,1.0,1,23,13,1
2,0.4721,1.0,1,23,13,0
2,0.5535,-1.0,1,23,13,0
2,0.5535,-1.0,1,25,13,1
3,0.4928,0.0,1,23,13,0
2,0.5535,1.0,1,25,13,1
3,0.4928,-1.0,1,25,13,0
2,0.5794,1.0,1,26,13,1
3,0.5337,-1.0,1,26,13,1
3,0.4721,-1.0,1,26,13,0
3,0.4721,-1.0,1,26,13,0
1,0.5535,1.0,1,25,13,1
1,0.5535,1.0,1,26,13,1
2,0.5535,1.0,1,28,13,1
1,0.5535,1.0,1,29,13,1
2,0.5337,1.0,1,27,13,0
2,0.5535,1.0,1,27,13,0
3,0.4721,-1.0,1,27,13,0
2,0.5337,-1.0,1,29,13,1
3,0.5337,1.0,1,32,13,1
3,0.5337,1.0,1,35,13,1
1,0.4211,-1.0,1,34,13,1
1,0.4211,1.0,1,35,13,1
2,0.5,0.0,1,35,13,0
3,0.4928,-1.0,1,34,13,0
3,0.4721,0.0,0,0,14,0
3,0.5794,0.0,0,2,14,0
2,0.5535,0.0,0,0,14,1
2,0.5337,0.0,0,0,14,0
1,0.5794,-1.0,0,4,14,1
1,0.5794,1.0,0,3,14,1
2,0.3043,0.0,0,4,14,1
3,0.4721,-1.0,0,1,14,1
3,0.5337,-1.0,0,2,14,0
3,0.5056,0.0,0,-1,14,1
3,0.5337,-1.0,0,-1,14,1
2,0.4721,1.0,0,-1,14,0
2,0.5794,1.0,0,-1,14,0
2,0.5337,1.0,0,0,14,1
3,0.4721,-1.0,0,2,14,0
2,0.5535,1.0,0,0,14,1
2,0.4721,-1.0,0,-2,14,1
2,0.5535,1.0,0,-4,14,1
3,0.5337,1.0,0,1,14,0
1,0.5535,1.0,0,1,14,0
3,0.5056,1.0,0,-2,14,1
2,0.5337,-1.0,0,-4,14,1
3,0.5535,-1.0,0,-2,14,0
3,0.3043,1.0,0,2,14,0
3,0.5337,1.0,0,4,14,0
3,0.5056,1.0,0,6,14,0
1,0.5337,-1.0,0,5,14,1
1,0.5337,1.0,0,4,14,1
2,0.5337,1.0,0,5,14,1
1,0.4721,1.0,0,4,14,1
1,0.4721,1.0,0,3,14,1
1,0.4721,1.0,0,2,14,1
2,0.5535,-1.0,0,2,14,0
2,0.4721,1.0,0,0,14,1
3,0.5337,1.0,0,-3,14,1
3,0.5877,0.0,0,-1,14,0
3,0.5337,1.0,0,-1,14,0
2,0.5535,-1.0,0,-1,14,0
2,0.5794,-1.0,0,-3,14,1
2,0.5337,-1.0,0,-3,14,0
2,0.5337,-1.0,0,-5,14,1
2,0.5794,1.0,0,-7,14,1
1,0.5794,1.0,0,-8,14,1
1,0.5337,1.0,0,-7,14,1
1,0.5337,1.0,0,-8,14,1
1,0.5337,1.0,0,-9,14,1
3,0.5337,1.0,0,-10,14,1
2,0.5535,-1.0,0,-10,14,0
3,0.5337,1.0,0,-10,14,0
2,0.5337,-1.0,0,-8,14,1
3,0.5056,-1.0,0,-6,14,0
2,0.5056,-1.0,0,-6,14,1
1,0.5877,-1.0,0,-7,14,1
1,0.5877,1.0,0,-8,14,1
1,0.5337,1.0,0,-7,14,1
1,0.5337,1.0,0,-8,14,1
3,0.4721,1.0,0,-9,14,1
2,0.5337,1.0,0,-7,14,0
1,0.4721,1.0,0,-8,14,1
1,0.4721,1.0,0,-8,14,0
1,0.4721,-1.0,0,-9,14,1
1,0.4721,1.0,0,-10,14,1
2,0.5794,1.0,0,-10,14,1
2,0.4721,1.0,0,-10,14,0
1,0.4721,-1.0,0,-11,14,1
1,0.4721,1.0,0,-12,14,1
3,0.5056,1.0,0,-12,14,1
2,0.5337,-1.0,0,-13,14,1
3,0.4721,1.0,0,-16,14,1
2,0.4721,1.0,0,-15,14,0
3,0.4721,0.0,0,-3,15,1
2,0.5535,0.0,0,-1,15,0
2,0.5794,0.0,0,-1,15,0
3,0.5056,0.0,0,-1,15,0
3,0.5337,0.0,0,2,15,0
2,0.3043,0.0,0,2,15,0
2,0.5056,-1.0,0,0,15,1
2,0.5337,-1.0,0,0,15,0
2,0.5337,-1.0,0,0,15,0
2,0.5337,-1.0,0,-2,15,1
2,0.5535,-1.0,0,1,15,0
2,0.5337,1.0,0,-1,15,1
1,0.5337,1.0,0,-2,15,1
3,0.4721,1.0,0,-5,15,1
3,0.5337,1.0,0,-5,15,0
1,0.5337,-1.0,0,-4,15,1
1,0.5337,1.0,0,-5,15,1
1,0.5337,1.0,0,-5,15,1
1,0.5337,1.0,0,-6,15,1
2,0.5794,-1.0,0,-6,15,1
2,0.5794,1.0,0,-6,15,0
2,0.5794,-1.0,0,-8,15,1
3,0.5337,1.0,0,-8,15,0
2,0.5794,1.0,0,-6,15,0
2,0.5794,-1.0,0,-8,15,1
2,0.5337,-1.0,0,-6,15,0
3,0.5337,-1.0,0,-9,15,1
2,0.4721,1.0,0,-9,15,0
2,0.5337,1.0,0,-11,15,1
1,0.5794,1.0,0,-12,15,1
1,0.5794,1.0,0,-13,15,1
1,0.5056,1.0,0,-14,15,1
1,0.5056,1.0,0,-15,15,1
2,0.4211,0.0,0,-17,15,1
3,0.5056,1.0,0,-17,15,0
2,0.4211,1.0,0,-15,15,0
2,0.5337,1.0,0,-14,15,0
1,0.5794,1.0,0,-15,15,1
1,0.5794,1.0,0,-16,15,1
2,0.5794,1.0,0,-15,15,1
3,0.5337,-1.0,0,-13,15,0
3,0.5877,0.0,0,-13,15,0
3,0.5337,-1.0,0,-11,15,0
2,0.4721,-1.0,0,-13,15,1
3,0.4721,1.0,0,-11,15,0
3,0.5337,-1.0,0,-12,15,1
2,0.5337,1.0,0,-12,15,1
2,0.5794,1.0,0,-10,15,0
2,0.5794,-1.0,0,-10,15,0
2,0.5794,-1.0,0,-10,15,0
3,0.5337,1.0,0,-7,15,0
2,0.4721,-1.0,0,-9,15,1
2,0.5877,-1.0,0,-9,15,1
3,0.5337,-1.0,0,-9,15,0
1,0.4721,1.0,0,-8,15,1
1,0.4721,1.0,0,-9,15,1
2,0.5794,-1.0,0,-11,15,1
1,0.5794,1.0,0,-12,15,1
2,0.4721,1.0,0,-12,15,0
2,0.3043,-1.0,0,-12,15,0
3,0.3043,-1.0,0,-9,15,0
3,0.5877,1.0,0,-9,15,0
